Symbol,Volume,Market Cap,P/E Ratio,vec0,vec1,vec2,vec3,vec4,Volatility
CTLT,2318167,6358193664,N/A,0.28931134939193726,0.7821169495582581,1.8318101167678833,-0.8893975615501404,-0.10488928109407425,0.3202
ACN,1868931,196909334528,29.080706,0.25027552247047424,0.8193245530128479,1.8276715278625488,-0.8920131325721741,-0.09592581540346146,0.186
ES,2501685,19349837824,16.448072,0.23756851255893707,0.7770620584487915,1.7503749132156372,-0.7920422554016113,-0.15183140337467194,0.254
LW,2121654,13636182016,13.53813,0.30482804775238037,0.9622641205787659,2.203477621078491,-0.9813358187675476,-0.20567215979099274,0.3227
TJX,5009962,104111276032,26.686216,0.2754060924053192,0.8028180003166199,1.7139075994491577,-0.7720511555671692,-0.13920587301254272,0.1471
SO,3955435,76768739328,25.689781,0.20956970751285553,0.8418397307395935,1.9219768047332764,-0.8943235874176025,-0.13567675650119781,0.1861
KMI,13134168,37498130432,15.477064,0.27600300312042236,0.9240850210189819,2.283372402191162,-0.9699417352676392,-0.11923065781593323,0.1679
MRNA,4266689,29507375104,N/A,0.0,0.0,0.0,0.0,0.0,0.4666
SEE,2114137,5019899904,13.163497,0.26554256677627563,0.731788158416748,1.6663068532943726,-0.7898955345153809,-0.1321568638086319,0.3568
LRCX,1031878,83566673920,21.501526,0.3162479102611542,0.8171472549438477,1.9535064697265625,-0.9341075420379639,-0.15271595120429993,0.3473
PGR,2312459,91389263872,33.9587,0.32559266686439514,0.9786086678504944,2.1999711990356445,-1.0170375108718872,-0.17972248792648315,0.3735
SCHW,9603209,101672574976,18.61,0.2564290463924408,0.8045257925987244,1.8715089559555054,-0.9308353066444397,-0.1458495408296585,0.3503
VLO,3763310,43043471360,4.3106036,0.2331421822309494,0.8165884017944336,1.8576468229293823,-0.8737359642982483,-0.1502937525510788,0.2884
MSCI,333345,39368437760,41.54925,0.20721273124217987,0.6968839764595032,1.7273213863372803,-0.7993760704994202,-0.15727438032627106,0.2423
ATO,836464,16552028160,19.18933,0.24313335120677948,0.8023683428764343,1.8412322998046875,-0.8965731859207153,-0.1317889541387558,0.1712
IVZ,4195451,6239809536,10.676924,0.2288147658109665,0.7805313467979431,1.7664198875427246,-0.8488211631774902,-0.1548132598400116,0.3125
HST,7372357,11990288384,15.9619055,0.18723517656326294,0.820119321346283,1.8832528591156006,-0.898848295211792,-0.15632879734039307,0.2725
DGX,847981,15056171008,19.956781,0.2324325144290924,0.8503886461257935,1.8398720026016235,-0.8636884093284607,-0.18519772589206696,0.2004
MMM,3586087,51840475136,N/A,0.2456636130809784,0.7845467329025269,1.871211051940918,-0.8494338989257812,-0.13991157710552216,0.2774
SYF,3807142,12476190720,5.5524864,0.3176743686199188,0.9041182994842529,2.155857801437378,-1.0064618587493896,-0.1257200837135315,0.2636
FI,2407298,71746232320,25.060797,0.31202617287635803,0.9314847588539124,2.030512809753418,-0.9621466994285583,-0.12193194031715393,0.1771
SNA,226429,14295990272,14.712655,0.2651394009590149,0.7002472877502441,1.6563562154769897,-0.7614197134971619,-0.13748304545879364,0.2069
T,37695781,113542316032,N/A,0.23943065106868744,0.7796456217765808,1.8001054525375366,-0.8436723351478577,-0.13354939222335815,0.311
XYL,1548354,23367690240,39.563263,0.2683694064617157,0.8436429500579834,1.7958990335464478,-0.8589764833450317,-0.11066293716430664,0.2068
CINF,672309,15828878336,9.580247,0.2759932577610016,0.8898952603340149,1.9184926748275757,-0.8964869976043701,-0.21019181609153748,0.2138
NTRS,1344617,14772018176,13.538899,0.2524106204509735,0.7498862147331238,1.7602041959762573,-0.831692636013031,-0.10666212439537048,0.3608
BRO,1233446,20072697856,26.81749,0.1942870020866394,0.5841265916824341,1.4045796394348145,-0.6841201186180115,-0.13862302899360657,0.1815
CAH,2179110,24687134720,100.21,0.292190283536911,0.9056912064552307,2.1392433643341064,-0.9891871213912964,-0.17222678661346436,0.1745
CSX,13467735,60074352640,16.084656,0.2185172438621521,0.7291038036346436,1.62420654296875,-0.73017418384552,-0.13280579447746277,0.1956
WBA,12247846,19101161472,N/A,0.23271679878234863,0.6788768172264099,1.5649977922439575,-0.7750633955001831,-0.12993532419204712,0.3478
QCOM,7736514,133145272320,18.331287,0.281296044588089,0.8395800590515137,1.9061874151229858,-0.9026475548744202,-0.12749186158180237,0.3119
MCHP,4571695,41603448832,17.65127,0.2825794517993927,0.7648842334747314,1.8641647100448608,-0.8697188496589661,-0.07609497755765915,0.3184
WAB,759517,19938607104,26.49762,0.31937679648399353,0.9567813277244568,2.1810104846954346,-1.0306315422058105,-0.20312853157520294,0.2014
AVB,650645,24329838592,26.036476,0.1812891662120819,0.7163931131362915,1.5823237895965576,-0.7556182742118835,-0.17313683032989502,0.1855
CMA,2017553,5812962304,4.9920726,0.26358088850975037,0.8906757235527039,1.9930564165115356,-0.9876562356948853,-0.12649860978126526,0.3907
PCAR,2224215,45405081600,11.099745,0.2991759777069092,0.9128713607788086,2.0695481300354004,-0.9477634429931641,-0.22725926339626312,0.2127
TPR,4221693,6401864192,7.2010307,0.31854358315467834,0.8880546689033508,1.9381375312805176,-0.93190598487854,-0.1320497691631317,0.3712
CHTR,1125579,62142668800,13.715638,0.22510209679603577,0.7251756191253662,1.5694282054901123,-0.7812268733978271,-0.12088789790868759,0.3118
WY,3376560,22695731200,35.735634,0.2571291923522949,0.9130516052246094,2.1244215965270996,-0.966054379940033,-0.18027779459953308,0.1611
KO,14088314,245310291968,22.97166,0.2805311977863312,0.9386096000671387,2.0341053009033203,-0.9536378383636475,-0.19014571607112885,0.1615
ALLE,723814,8944678912,16.121836,0.22650420665740967,0.755313515663147,1.7065492868423462,-0.7857084274291992,-0.09010203927755356,0.2512
BBY,2189206,14623097856,11.584483,0.24047181010246277,0.6166900992393494,1.3955769538879395,-0.7039574384689331,-0.1271728128194809,0.2294
CDAY,1237532,10169830400,2173.3333,0.2967408001422882,0.8810294270515442,1.940867304801941,-0.9320703744888306,-0.22076956927776337,0.3231
PTC,738498,17529055232,71.6068,0.30709078907966614,0.8605025410652161,1.9437124729156494,-0.8590434789657593,-0.1298101544380188,0.1965
ANSS,457443,24996777984,51.938625,0.29353800415992737,0.9107187986373901,2.0742714405059814,-0.9231029152870178,-0.13397590816020966,0.2576
ETSY,3584682,8026663424,N/A,0.23100052773952484,0.5704097151756287,1.42783784866333,-0.6743903160095215,-0.09749341011047363,0.4703
CME,1392821,75101732864,24.92473,0.22795428335666656,0.8071097731590271,1.8430800437927246,-0.8482815623283386,-0.11206147819757462,0.1531
GM,14020242,40769417216,4.18118,0.2505616247653961,0.9213437438011169,2.1257829666137695,-1.0271862745285034,-0.17778785526752472,0.2638
FITB,5196548,18018994176,7.538461,0.2570541203022003,0.8153324723243713,1.730961799621582,-0.9004620313644409,-0.1436021775007248,0.2951
HUBB,663410,15112852480,21.400152,0.270229697227478,0.8525795936584473,1.950691819190979,-0.8567622900009155,-0.18816326558589935,0.2651
ODFL,658426,42870206464,34.905693,0.2424689382314682,0.7444547414779663,1.611276626586914,-0.7202029228210449,-0.14589862525463104,0.2823
TFX,295084,9916764160,27.055128,0.19839540123939514,0.6645339727401733,1.5355045795440674,-0.7073394060134888,-0.11501772701740265,0.2217
PNW,787976,8376023040,20.705883,0.253979355096817,0.8927472233772278,1.9175183773040771,-0.8925977349281311,-0.16775380074977875,0.1896
LEN,2193181,33763719168,8.895323,0.2517547905445099,0.8885533213615417,2.0426957607269287,-0.901313066482544,-0.1469816118478775,0.2764
EPAM,410409,13951164416,30.049936,0.25083017349243164,0.7733789086341858,1.6995898485183716,-0.7457820773124695,-0.15996906161308289,0.3057
IEX,520784,14759829504,24.00615,0.2748618423938751,0.8220518827438354,1.8733797073364258,-0.897481381893158,-0.16047407686710358,0.1952
ETR,1558462,20762320896,14.146974,0.21846814453601837,0.7730463147163391,1.8725230693817139,-0.9163964986801147,-0.1480085402727127,0.2028
LULU,1945842,51619868672,51.57143,0.2697077989578247,0.7396317720413208,1.6512092351913452,-0.7670085430145264,-0.14703501760959625,0.2986
MTB,939539,20339623936,7.0269494,0.30381688475608826,0.8817142248153687,2.004570722579956,-0.9678743481636047,-0.14251242578029633,0.2807
PEG,2566471,31738468352,11.335115,0.23261986672878265,0.842330813407898,1.8958756923675537,-0.9578744173049927,-0.17766039073467255,0.194
CRM,4618410,201868312576,129.66875,0.2813519239425659,0.7489076852798462,1.711035966873169,-0.8001032471656799,-0.1122429296374321,0.2297
NXPI,1941839,46803955712,17.17597,0.19454754889011383,0.7854169607162476,1.7896575927734375,-0.8204730153083801,-0.08043979108333588,0.3033
CLX,1593396,15575608320,181.95653,0.29608049988746643,0.808093249797821,1.9474509954452515,-0.8851153254508972,-0.16913335025310516,0.2551
PSA,814154,44655562752,23.234863,0.22252033650875092,0.8226084113121033,1.958194613456726,-0.9350582957267761,-0.18321765959262848,0.2164
CB,1680173,89264136192,12.817223,0.22826547920703888,0.7712745070457458,1.7286609411239624,-0.8229271769523621,-0.12125881761312485,0.2027
TECH,971237,9291852800,38.63158,0.3138806223869324,0.9205272793769836,1.896309733390808,-0.9079016447067261,-0.17752432823181152,0.2706
TSCO,1176625,21683257344,19.460938,0.2953645586967468,0.9065711498260498,2.0114941596984863,-0.9479480981826782,-0.22397154569625854,0.2178
PM,3760098,142076559360,17.770872,0.22363188862800598,0.8327415585517883,1.8421343564987183,-0.8008907437324524,-0.11295522004365921,0.1631
DIS,14371014,155659386880,69.72951,0.2599935233592987,0.7400022745132446,1.5919662714004517,-0.7970795631408691,-0.18540219962596893,0.239
AZO,132526,45398667264,19.446636,0.2620314657688141,0.9663143157958984,2.0782077312469482,-1.029489278793335,-0.18947851657867432,0.2111
MTD,152790,22565787648,25.963776,0.24445319175720215,0.7106835246086121,1.651781678199768,-0.7318535447120667,-0.1574268788099289,0.2479
NWS,1254787,12590121984,87.15385,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085,0.2349
AVY,444959,14595492864,30.511786,0.2531256377696991,0.9011572599411011,2.037843942642212,-0.8968939781188965,-0.1549227237701416,0.1922
CPT,777968,9670249472,44.39706,0.17077089846134186,0.685936689376831,1.602913498878479,-0.736003041267395,-0.16071349382400513,0.208
JNJ,21065984,364317769728,28.393995,0.2454053908586502,0.7819163799285889,1.750656008720398,-0.8525004386901855,-0.1692345291376114,0.1898
BIIB,856440,36133339136,13.611566,0.23573477566242218,0.7302824258804321,1.535295009613037,-0.7341594696044922,-0.10835744440555573,0.1882
HII,255792,9327423488,17.996923,0.3052390515804291,0.8557903170585632,1.9791429042816162,-0.9819491505622864,-0.16424697637557983,0.2338
WRK,2983781,9704853504,N/A,0.26320600509643555,0.8471758961677551,2.022395133972168,-0.9228901863098145,-0.13202501833438873,0.282
NWSA,2971201,12669048832,84.34616,0.22875426709651947,0.643429160118103,1.4266858100891113,-0.6869955062866211,-0.10527729243040085,0.235
HON,2714579,124591849472,23.418837,0.21274948120117188,0.7637784481048584,1.687970757484436,-0.8110806941986084,-0.14786477386951447,0.1804
NEM,10298217,31013095424,N/A,0.20171165466308594,0.6128037571907043,1.473137617111206,-0.6973038911819458,-0.08337870985269547,0.2947
AMD,56674023,181358952448,1020.4545,0.2561051845550537,0.7692611217498779,1.6923929452896118,-0.8124938011169434,-0.12958277761936188,0.3993
AES,8477589,11243071488,N/A,0.2260630577802658,0.7305824756622314,1.6485062837600708,-0.7776434421539307,-0.12537160515785217,0.3559
EXC,5248189,40366084096,18.865116,0.24935823678970337,0.9661949276924133,2.2444167137145996,-1.0636156797409058,-0.15687523782253265,0.1755
CI,1249757,91946188800,14.223901,0.2807180881500244,0.8363101482391357,1.8895272016525269,-0.8758798241615295,-0.13688145577907562,0.2403
FLT,453131,17502758912,19.085485,0.2997494339942932,0.8700301051139832,1.8346010446548462,-0.874809205532074,-0.10703731328248978,0.232
PFG,1094181,17184094208,11.236677,0.30474337935447693,1.0365961790084839,2.336864709854126,-1.14187490940094,-0.15649206936359406,0.2129
ORCL,10008887,295990001664,32.062317,0.314943790435791,0.8977400660514832,1.9588799476623535,-0.9115040302276611,-0.11682968586683273,0.349
XEL,4380810,33677330432,19.31329,0.22425700724124908,0.7442188858985901,1.7646719217300415,-0.8233069777488708,-0.10721900314092636,0.1912
BAC,44058315,224908214272,7.9607844,0.2710088789463043,0.7860537767410278,1.7483738660812378,-0.8786274790763855,-0.08927314728498459,0.2385
HSY,1386218,38443581440,20.235739,0.29310211539268494,0.8870326280593872,2.062734603881836,-0.9489206075668335,-0.11174458265304565,0.1688
DFS,2518953,21800056832,6.457778,0.21469473838806152,0.7772485613822937,1.7077689170837402,-0.8174371719360352,-0.09027118980884552,0.4353
NDAQ,2414960,24673890304,22.52018,0.2175000011920929,0.8105592727661133,1.7621233463287354,-0.8022648096084595,-0.15644554793834686,0.2114
COST,1647135,248333434880,39.555714,0.23321883380413055,0.760841965675354,1.7264679670333862,-0.8467708230018616,-0.14576299488544464,0.1485
BXP,1440050,9245277184,13.926714,0.21944838762283325,0.7255882620811462,1.6862828731536865,-0.8153868317604065,-0.17677655816078186,0.345
PFE,26958064,176492724224,17.081966,0.0,0.0,0.0,0.0,0.0,0.2135
IFF,2262529,18559444992,N/A,0.26022231578826904,0.9535686373710632,2.0866732597351074,-1.0364917516708374,-0.21578538417816162,0.458
AWK,1116007,25319436288,26.867765,0.22943733632564545,0.7979364395141602,1.8283923864364624,-0.8787329196929932,-0.1356724202632904,0.1987
CZR,2719682,9577569280,13.536586,0.28056955337524414,0.71453857421875,1.6287891864776611,-0.7742967009544373,-0.16731224954128265,0.3981
KIM,4791598,11622637568,26.408451,0.2148301750421524,0.7202191352844238,1.6712673902511597,-0.7829572558403015,-0.13312195241451263,0.2372
RL,788417,7517053440,14.746479,0.28140324354171753,0.8544387817382812,1.9308483600616455,-0.9094188809394836,-0.16139768064022064,0.2387
V,5327400,503971872768,29.455864,0.2100953906774521,0.7708109021186829,1.643183946609497,-0.7732359170913696,-0.0748591497540474,0.1443
HCA,1231315,61786861568,11.405138,0.2537840008735657,0.8095913529396057,1.8631815910339355,-0.9208980202674866,-0.12208174169063568,0.2185
MCD,2857385,195213737984,23.621693,0.2540874183177948,0.8381400108337402,1.9548771381378174,-0.9193925261497498,-0.14813412725925446,0.1403
CFG,5493457,12201030656,6.4777226,0.24494251608848572,0.7940428853034973,1.778149962425232,-0.8879703283309937,-0.14639912545681,0.3518
KR,4606112,32635365376,20.254463,0.3306170403957367,1.044596791267395,2.3036046028137207,-1.10414719581604,-0.2474871277809143,0.1792
AME,925209,33165815808,26.032608,0.24075055122375488,0.8121911287307739,1.8574979305267334,-0.9212464690208435,-0.12355999648571014,0.1492
XRAY,2212664,6184224256,N/A,0.22606909275054932,0.738978385925293,1.7343175411224365,-0.7783055305480957,-0.1335354447364807,0.2205
GRMN,680090,22119778304,21.330257,0.28224897384643555,0.9927646517753601,2.2221367359161377,-1.0587786436080933,-0.1953689008951187,0.1542
DHI,2612656,40209981440,8.459786,0.30109071731567383,0.9599340558052063,2.280588150024414,-1.0688953399658203,-0.2405497282743454,0.2936
IP,2740332,11972187136,15.871558,0.26315170526504517,1.1407297849655151,2.5475616455078125,-1.1456336975097656,-0.29436880350112915,0.2257
MHK,691620,5412349952,N/A,0.22618533670902252,0.6954561471939087,1.7462849617004395,-0.8080746531486511,-0.18094535171985626,0.3042
APH,2363501,50718736384,27.345161,0.28365907073020935,0.7063980102539062,1.6735957860946655,-0.8229667544364929,-0.15867874026298523,0.1765
CF,2090481,15584205824,7.578996,0.2419460117816925,0.8030045628547668,1.7855682373046875,-0.814984142780304,-0.13883432745933533,0.3117
ROST,2273456,41059131392,25.7431,0.2527964115142822,0.7900659441947937,1.7424157857894897,-0.8855794072151184,-0.1598714143037796,0.2004
SHW,1395568,64224428032,26.835293,0.22378645837306976,0.769366979598999,1.8713282346725464,-0.879112958908081,-0.18862766027450562,0.1982
PRU,1428401,34176450560,57.76074,0.27267691493034363,0.927534818649292,2.0872433185577393,-1.0010251998901367,-0.15557800233364105,0.1916
CCI,3350509,42674999296,27.486034,0.21913385391235352,0.7281362414360046,1.7254891395568848,-0.8108863234519958,-0.10954346507787704,0.2713
DVA,1092476,7253784576,15.9538145,0.18132181465625763,0.6909344792366028,1.5869276523590088,-0.7629842162132263,-0.12549066543579102,0.4545
LYV,1734610,19645689856,76.21429,0.22961314022541046,0.8910050392150879,1.9772695302963257,-0.9667670726776123,-0.18097707629203796,0.2554
CDW,605943,28077694976,26.682804,0.2903597354888916,0.8474156260490417,1.9789139032363892,-0.9596908688545227,-0.1277381032705307,0.1837
HWM,2476345,19777738752,31.359478,0.25302964448928833,0.7873910665512085,1.7579504251480103,-0.738764226436615,-0.21061044931411743,0.1837
HIG,1458132,22296078336,10.196698,0.28685563802719116,0.8261221647262573,1.910849928855896,-0.8939664959907532,-0.1699797362089157,0.1905
LMT,1243353,112473202688,16.605862,0.2621985971927643,0.7421429753303528,1.6522996425628662,-0.7524169683456421,-0.06617949903011322,0.217
ALB,2271103,15018836992,4.5366893,0.24584035575389862,0.8289703130722046,1.945807695388794,-0.9410853981971741,-0.10719634592533112,0.3987
TDG,237817,48675999744,46.94412,0.2377062886953354,0.6705472469329834,1.5112836360931396,-0.6997108459472656,-0.14285819232463837,0.1785
PWR,1017735,24579313664,36.072495,0.24240808188915253,0.8744733929634094,1.8531676530838013,-0.8907840847969055,-0.1326753795146942,0.2538
STZ,960875,44393230336,28.366196,0.2719937264919281,0.9142313599586487,2.0022716522216797,-1.0066667795181274,-0.17490391433238983,0.1897
INTC,36583476,160798244864,N/A,0.264064759016037,0.8306808471679688,1.8758225440979004,-0.9124409556388855,-0.12909027934074402,0.3686
BK,4409206,35239886848,10.59719,0.29376742243766785,0.8006225228309631,1.8328781127929688,-0.9090784192085266,-0.12583740055561066,0.2339
FANG,1921457,28986398720,8.407677,0.2742270529270172,0.8970943689346313,2.018333911895752,-0.9828614592552185,-0.21886858344078064,0.2304
TGT,4873468,52092121088,15.480109,0.27079305052757263,0.9284238219261169,2.029395341873169,-1.0275285243988037,-0.18975400924682617,0.2349
CPRT,3797150,44101206016,35.882812,0.2507905662059784,0.6838146448135376,1.519252896308899,-0.7192639112472534,-0.06842943280935287,0.2172
VLTO,4745731,17438607360,24.163822,0.2955656051635742,0.8343289494514465,1.9039851427078247,-0.8792237639427185,-0.13355590403079987,Tip:
KEY,14367001,10662874112,9.260162,0.259567528963089,0.778581976890564,1.783455729484558,-0.9125133752822876,-0.140268474817276,0.423
SLB,7757164,81236516864,19.746527,0.3115592300891876,1.0772732496261597,2.5101444721221924,-1.157063364982605,-0.22300763428211212,0.2926
AFL,2355079,48053571584,10.791339,0.3160395324230194,0.9753855466842651,2.228283166885376,-1.0659565925598145,-0.16880542039871216,0.1646
JBHT,802104,18121193472,23.614248,0.2214963585138321,0.6966112852096558,1.6113648414611816,-0.7840370535850525,-0.08537300676107407,0.2699
VICI,5051887,30177239040,12.103734,0.22690114378929138,0.7521743774414062,1.7716223001480103,-0.8422545790672302,-0.12918208539485931,0.1774
ROL,2931042,18451527680,45.92771,0.2407429814338684,0.803131103515625,1.7467107772827148,-0.7860141396522522,-0.13601753115653992,0.3103
URI,710984,30603980800,13.132926,0.27153101563453674,0.8173034191131592,1.9735102653503418,-0.9497666954994202,-0.14291693270206451,0.3162
PLD,2763714,98449113088,33.93312,0.2562210261821747,0.7606235146522522,1.7758580446243286,-0.8212038278579712,-0.14279620349407196,0.2272
BAX,4749982,17228722176,73.82608,0.22251881659030914,0.9313539862632751,2.072139263153076,-0.9582979083061218,-0.15920381247997284,0.3265
BALL,2050803,16137322496,20.406376,0.3286471664905548,0.8489093780517578,2.0430078506469727,-0.9400370121002197,-0.17025889456272125,0.3105
BX,6191628,122838687744,42.21757,0.23493903875350952,0.8296395540237427,1.8992136716842651,-0.9153348207473755,-0.14687445759773254,0.3197
ED,2006532,31067303936,12.922525,0.2620990574359894,0.8506084680557251,1.9478620290756226,-0.8923950791358948,-0.12195871025323868,0.1938
ETN,2112753,85765644288,28.71524,0.27334508299827576,0.9126970171928406,2.056612014770508,-0.9996787309646606,-0.11725576967000961,0.2644
SPG,1501287,44229971968,17.491098,0.21024784445762634,0.8176899552345276,1.7845945358276367,-0.84747314453125,-0.1434750109910965,0.1947
CBRE,1631509,23167315968,40.005264,0.23892568051815033,0.970859944820404,2.157078504562378,-1.042441964149475,-0.17208264768123627,0.248
VZ,22877137,151431692288,7.247485,0.23822365701198578,0.7621061205863953,1.647242784500122,-0.7859699130058289,-0.1369239240884781,0.2962
ADP,1476025,90289922048,26.07729,0.2793639302253723,0.9035166501998901,1.9746183156967163,-0.9735310673713684,-0.21136616170406342,0.2379
FSLR,2094679,16233877504,34.375565,0.21622014045715332,0.7182864546775818,1.6165316104888916,-0.698881208896637,-0.17882892489433289,0.4196
PEAK,4327057,9415142400,39.113636,0.2278514951467514,0.7179250121116638,1.698838472366333,-0.7926406264305115,-0.13068382441997528,0.236
EXR,1491657,23371982848,17.478758,0.17258498072624207,0.7181156873703003,1.734218716621399,-0.8533477783203125,-0.13467901945114136,0.2834
BBWI,3333759,7410346496,10.79139,0.3158207833766937,0.9200509786605835,2.014185667037964,-0.9747546911239624,-0.17029014229774475,0.3598
ICE,2484075,61763805184,25.037125,0.24355141818523407,0.8452041745185852,1.8636116981506348,-0.8740901350975037,-0.14104795455932617,0.1621
TSLA,117128862,699235237888,70.95484,0.2413804680109024,0.8394137620925903,1.941381573677063,-0.8972663879394531,-0.14614669978618622,0.5063
ELV,1049014,105698656256,17.511093,0.29367369413375854,0.8128527402877808,1.8570629358291626,-0.8776960968971252,-0.14160959422588348,0.2305
CRL,499734,9326780416,19.290562,0.2309952974319458,0.6822370290756226,1.5614590644836426,-0.7175965309143066,-0.16196230053901672,0.2983
ROK,784682,30288582656,22.066946,0.340371310710907,1.0656081438064575,2.1765286922454834,-1.0628105401992798,-0.13975003361701965,0.2687
MO,8103842,71930994688,8.299999,0.29674845933914185,0.8809709548950195,2.0965168476104736,-0.9857355952262878,-0.14921768009662628,0.194
MSI,640226,50009128960,34.025,0.26779991388320923,0.7625565528869629,1.6887439489364624,-0.8021036982536316,-0.1515776515007019,0.1613
META,20698632,808477982720,27.791521,0.2786199748516083,0.8296746611595154,1.8500605821609497,-0.838696300983429,-0.10006221383810043,0.3141
EW,3948565,40677953536,28.662394,0.2650967538356781,0.7934265732765198,1.8331223726272583,-0.8984781503677368,-0.16753432154655457,0.2975
GOOGL,27174834,1622128590848,24.779272,0.22337208688259125,0.7539156079292297,1.6445820331573486,-0.7410625219345093,-0.12018123269081116,0.3025
IQV,1135442,35989000192,33.825043,0.23978844285011292,0.7934951782226562,1.7470136880874634,-0.8403531908988953,-0.12858836352825165,0.2228
KVUE,45488329,37091422208,34.589287,0.27785372734069824,0.8377000689506531,1.8347722291946411,-0.8534193634986877,-0.14507056772708893,0.2761
MA,2357176,362028400640,33.628048,0.20442362129688263,0.561618983745575,1.3410667181015015,-0.6313545107841492,-0.08929283916950226,0.172
MMC,1423062,95621447680,27.943802,0.28078776597976685,0.9221482276916504,2.002149820327759,-0.9644728899002075,-0.11117471754550934,0.1266
VMC,823007,27608352768,33.2448,0.18548621237277985,0.6999834775924683,1.6106404066085815,-0.7244309782981873,-0.16483378410339355,0.229
CHRW,998031,9511248896,24.312502,0.23843026161193848,0.7241114974021912,1.7425488233566284,-0.7186412811279297,-0.1218712106347084,0.2062
XOM,17822318,427123507200,10.703078,0.1991056352853775,0.7246129512786865,1.6969175338745117,-0.7857344150543213,-0.11370643973350525,0.2478
EMR,2670007,52560859136,16.51167,0.3270161747932434,1.0338010787963867,2.2670035362243652,-1.0810374021530151,-0.19647017121315002,0.1726
NI,5036112,10633033728,17.146666,0.28918927907943726,0.9740961790084839,2.1537976264953613,-1.0346262454986572,-0.12612274289131165,0.239
