Symbol,Volume,Market Cap,P/E Ratio,vec0,vec1,vec2,vec3,vec4,Volatility
EIX,0.104499902,0.833875701,0.050858238,0.265717953,0.867276907,1.951416016,-0.876803339,-0.13131848,0.2108
WAT,0.173894209,0.817371487,0.045735281,0.274629146,0.740526915,1.743109226,-0.832696319,-0.142743781,0.2751
MOH,0.130322522,0.827764597,0.046108936,0.315177262,0.899382293,2.083505869,-1.004097819,-0.161934435,0.2333
KMI,0.12507425,0.848184201,0.066095474,0.276003003,0.924085021,2.283372402,-0.969941735,-0.119230658,0.1679
LRCX,0.163651631,0.877724728,0.045646866,0.31624791,0.817147255,1.95350647,-0.934107542,-0.152715951,0.3473
MNST,0.102787439,0.864306265,0.026410349,0.319031328,0.92370528,2.110629559,-0.889648795,-0.150741041,0.244
PFE,0.09880419,0.902567188,0.059377028,0,0,0,0,0,0.2135
MCD,0.082789014,0.906394695,0.042394111,0.254087418,0.838140011,1.954877138,-0.919392526,-0.148134127,0.1403
ACGL,0.098014371,0.842839713,0.092368044,0.234970763,0.81866914,1.797775388,-0.886930466,-0.131830096,0.219
PAYX,0.095620136,0.852327186,0.038930294,0.256568015,0.80774343,1.838802576,-0.909689009,-0.154440925,0.1842
STLD,0.170352851,0.824103324,0.141705597,0.17363216,0.6696468,1.29681778,-0.695209026,-0.112329803,0.3125
AMD,0.721972078,0.904420139,0.000968395,0.256105185,0.769261122,1.692392945,-0.812493801,-0.129582778,0.3993
PXD,0.244833897,0.862401855,0.089041383,0.24754253,0.807324171,1.88319838,-0.862972319,-0.148238868,0.2701
LKQ,0.122433544,0.808777351,0.081521737,0.242048442,0.719948828,1.681133151,-0.80115217,-0.077918991,0.2037
EPAM,0.144094811,0.815337669,0.032396534,0.250830173,0.773378909,1.699589849,-0.745782077,-0.159969062,0.3057
WFC,0.086726303,0.897369485,0.111029776,0.294838876,0.855084062,1.938966393,-0.919265985,-0.121385209,0.2194
MCHP,0.175150574,0.851965277,0.060642255,0.282579452,0.764884233,1.86416471,-0.86971885,-0.076094978,0.3184
QCOM,0.143688019,0.893359146,0.05472264,0.281296045,0.839580059,1.906187415,-0.902647555,-0.127491862,0.3119
LYB,0.120750423,0.84121374,0.075726023,0.223726064,0.925211787,2.140206337,-1.031959534,-0.248991206,0.2114
NI,0.258265138,0.804396043,0.059647721,0.289189279,0.974096179,2.153797626,-1.034626245,-0.126122743,0.239
LDOS,0.112248489,0.815268512,0.010290263,0.256243736,0.755914867,1.624560237,-0.764547408,-0.118838243,0.189
JBHT,0.158657317,0.823548983,0.042457141,0.221496359,0.696611285,1.611364841,-0.784037054,-0.085373007,0.2699
XYL,0.132785235,0.832509958,0.025513893,0.268369406,0.84364295,1.795899034,-0.858976483,-0.110662937,0.2068
ZBH,0.172700447,0.831402281,0.022220101,0.336645484,0.882238925,1.907939553,-0.91926825,-0.185975716,0.235
ON,0.306987757,0.839518224,0.075471698,0.241251096,0.760187984,1.716307163,-0.818364322,-0.101217449,0.559
LNT,0.135282342,0.811490861,0.054626084,0.222370386,0.776676595,1.705894709,-0.789551139,-0.166367799,0.1904
AWK,0.123080131,0.834486024,0.038132233,0.229437336,0.79793644,1.828392386,-0.87873292,-0.13567242,0.1987
NOW,0.110557762,0.891920746,0.012473414,0.257712722,0.781090617,1.726585746,-0.819597065,-0.129935861,0.2864
WBA,0.296057146,0.82391937,0,0.232716799,0.678876817,1.564997792,-0.775063396,-0.129935324,0.3478
KLAC,0.141936001,0.870554029,0.044095782,0.299161464,0.828651369,1.900894165,-0.877114832,-0.138678998,0.3251
DOV,0.119998185,0.824446289,0.0549535,0.285822809,0.88886869,2.020825386,-0.94016391,-0.163871646,0.1838
ADM,0.102444148,0.850108751,0.099264204,0.307616115,0.856891334,2.059304476,-0.940017879,-0.164719597,0.209
TSCO,0.225726827,0.830000995,0.05132832,0.295364559,0.90657115,2.01149416,-0.947948098,-0.223971546,0.2178
CL,0.109929696,0.866552607,0.025385433,0.261101723,0.899471104,2.101313591,-0.997820139,-0.161565945,0.1518
MAR,0.129026689,0.863377478,0.049797486,0.316333801,1.048551798,2.349689484,-1.089593649,-0.231821209,0.2117
TPR,0.385897909,0.786797955,0.141296443,0.318543583,0.888054669,1.938137531,-0.931905985,-0.132049769,0.3712
EVRG,0.184871304,0.80789582,0.065550624,0.182801783,0.720435202,1.617678881,-0.737799287,-0.139894217,0.2093
ZION,0.404463746,0.77887573,0.159656404,0.382002115,0.849536657,1.90669024,-0.989797652,-0.090074904,0.4971
AES,0.268177511,0.806265854,0,0.226063058,0.730582476,1.648506284,-0.777643442,-0.125371605,0.3559
TEL,0.102008089,0.850660217,0.047664747,0.287782788,0.843601882,1.922059655,-0.86403656,-0.197300285,0.181
VRSN,0.096368408,0.82871553,0.034289338,0.292934358,0.915044427,2.15316844,-1.002780676,-0.160063565,0.1973
ALGN,0.236294652,0.816761954,0.024377647,0.297154695,0.855811477,2.011591673,-0.915289462,-0.202327311,0.6345
HOLX,0.147752543,0.821103106,0.028270106,0.327853888,0.85911566,1.977412343,-0.898518145,-0.176437214,0.1792
PPG,0.12615405,0.841896778,0.04608259,0.24842681,0.805716217,1.782084227,-0.836199224,-0.161768064,0.2165
KDP,0.126885398,0.85415735,0.044122386,0.174793661,0.572494328,1.365987182,-0.622054756,-0.110409811,0.2105
CRL,0.202586478,0.79936687,0.054043304,0.230995297,0.682237029,1.561459064,-0.717596531,-0.161962301,0.2983
A,0.140534656,0.843522877,0.035835087,0.241640136,0.687393427,1.575882673,-0.730169654,-0.140716046,0.236
ABNB,0.321464518,0.872468905,0.071647121,0.326432526,1.025501609,2.309345484,-1.043699145,-0.232598707,0.3423
WMB,0.101443645,0.854036454,0.064066059,0.256430179,0.80002284,1.772001386,-0.787427068,-0.124722414,0.1639
PEP,0.07959081,0.912316473,0.035963918,0.290022701,0.769903183,1.830851793,-0.827373981,-0.143152416,0.1793
EQT,0.261791608,0.821688971,0.17548259,0.258866489,0.856290817,1.982441187,-0.914111316,-0.185306042,0.3008
IQV,0.13804209,0.848062681,0.030036046,0.239788443,0.793495178,1.747013688,-0.840353191,-0.128588364,0.2228
CTSH,0.131227262,0.844702526,0.062118445,0.232808352,0.882519126,1.946128368,-0.99089241,-0.165227994,0.2104
CNP,0.146734525,0.82142991,0.046909902,0.248440892,0.860877812,1.933940411,-0.875646353,-0.184119031,0.1944
GM,0.216576538,0.850120942,0.252177064,0.250561625,0.921343744,2.125782967,-1.027186275,-0.177787855,0.2638
TDG,0.086295626,0.85865851,0.02104534,0.237706289,0.670547247,1.511283636,-0.699710846,-0.142858192,0.1785
DVN,0.275489013,0.840322981,0.160706207,0.1916347,0.764513493,1.725991368,-0.780528009,-0.100219779,0.3304
OTIS,0.09720908,0.84487873,0.040692639,0.317530245,0.860271752,2.071390629,-0.915173531,-0.170889154,0.1612
FLT,0.129933808,0.822309901,0.052644987,0.299749434,0.870030105,1.834601045,-0.874809206,-0.107037313,0.232
INVH,0.093591198,0.826495817,0.02540489,0.238841847,0.701973975,1.670431137,-0.723471463,-0.154420465,0.1945
MSFT,0.062723695,0.998174741,0.028689424,0.24501045,0.734390855,1.726869464,-0.805052876,-0.111562371,0.2301
UAL,0.439192814,0.810674115,0.228969495,0.33989197,0.889246225,1.979831576,-0.93689543,-0.179650158,0.3243
GOOGL,0.095645527,0.980965535,0.039820995,0.223372087,0.753915608,1.644582033,-0.741062522,-0.120181233,0.3025
ED,0.122112025,0.842382904,0.07543978,0.262099057,0.850608468,1.947862029,-0.892395079,-0.12195871,0.1938
FITB,0.162453234,0.822186592,0.137701059,0.25705412,0.815332472,1.7309618,-0.900462031,-0.143602178,0.2951
HAS,0.276245538,0.786094921,0,0.268116117,0.737390101,1.750739217,-0.78075695,-0.114260606,0.3711
L,0.069991269,0.815907093,0.101170308,0.300328046,0.860670686,1.969660282,-0.948305368,-0.11529623,0.1372
TFX,0.133392062,0.802247622,0.040951718,0.198395401,0.664533973,1.53550458,-0.707339406,-0.115017727,0.2217
ENPH,0.654556068,0.804658941,0.052275681,0.273524463,0.814419389,1.853615642,-0.826657057,-0.163857326,0.5752
DHI,0.166047626,0.85233518,0.118791567,0.301090717,0.959934056,2.28058815,-1.06889534,-0.240549728,0.2936
STE,0.069135011,0.827783665,0.005913144,0.202265516,0.676324248,1.644447446,-0.769569457,-0.138104811,0.1841
AIG,0.088647713,0.855029881,0.090923622,0.212143168,0.731311798,1.541367054,-0.709380627,-0.084770843,0.1809
TSLA,0.771000932,0.951409115,0.014092117,0.241380468,0.839413762,1.941381574,-0.897266388,-0.1461467,0.5063
TRV,0.115297841,0.849963865,0.055054577,0.257083207,0.80805403,1.797698855,-0.875855327,-0.145028844,0.1872
SYK,0.082389895,0.884980343,0.024310358,0.345370501,0.865605235,2.056110144,-0.974686503,-0.115157492,0.2387
TMUS,0.083641237,0.901716807,0.043848879,0.205284029,0.714951575,1.606275439,-0.766729772,-0.137075081,0.1664
HD,0.059875341,0.921086084,0.054203841,0.264683366,0.826509416,1.858690619,-0.833472431,-0.131670669,0.1604
CHRW,0.180144698,0.801149354,0.041646192,0.238430262,0.724111497,1.742548823,-0.718641281,-0.121871211,0.2062
HUM,0.170073389,0.865500986,0.050608279,0.340955913,1.084342837,2.426147461,-1.131308436,-0.159604549,0.2087
MAA,0.121098103,0.816525011,0.040677968,0.165487468,0.729386806,1.639099717,-0.805562556,-0.146356449,0.1941
URI,0.214074671,0.840786553,0.079072749,0.271531016,0.817303419,1.973510265,-0.949766695,-0.142916933,0.3162
CBOE,0.141655486,0.824392913,0.037875741,0.279101282,0.872049332,2.078929186,-0.929017901,-0.199938774,0.1587
MPC,0.186554307,0.862961428,0.180069673,0.25902161,0.781791508,1.810160279,-0.815002382,-0.166791558,0.227
NXPI,0.164329564,0.85711968,0.058358328,0.194547549,0.785416961,1.789657593,-0.820473015,-0.080439791,0.3033
AFL,0.083339009,0.857055328,0.090388453,0.316039532,0.975385547,2.228283167,-1.065956593,-0.16880542,0.1646
PM,0.051401967,0.894990709,0.057317075,0.223631889,0.832741559,1.842134356,-0.800890744,-0.11295522,0.1631
LHX,0.141075395,0.846037808,0.043032673,0.311748415,0.819549561,1.82491827,-0.84539777,-0.126969859,0.2664
ALK,0.332421428,0.773875601,0.059846704,0.247744635,0.962210059,2.099836111,-1.066192508,-0.173603192,0.2981
HCA,0.096835859,0.866567461,0.08827467,0.253784001,0.809591353,1.863181591,-0.92089802,-0.122081742,0.2185
HSY,0.193872767,0.850135934,0.04909533,0.293102115,0.887032628,2.062734604,-0.948920608,-0.111744583,0.1688
STX,0.27861437,0.817310939,0,0.276018411,0.935194433,2.164263964,-0.990990162,-0.160982147,0.3721
CVX,0.095416167,0.918353667,0.092907307,0.22676079,0.656057656,1.594754457,-0.747186482,-0.102445841,0.2397
LW,0.304166433,0.814156354,0.073010484,0.304828048,0.962264121,2.203477621,-0.981335819,-0.20567216,0.3227
DFS,0.212792597,0.829652307,0.156983641,0.214694738,0.777248561,1.707768917,-0.817437172,-0.09027119,0.4353
OMC,0.14189662,0.817223864,0.090392498,0.311214596,0.954327047,2.128825665,-1.030117869,-0.135488823,0.2675
HPQ,0.165201205,0.837450213,0.08563028,0.283829361,0.872428298,1.92313385,-0.920334041,-0.152075395,0.2409
HUBB,0.260601588,0.817306091,0.046830588,0.270229697,0.852579594,1.950691819,-0.85676229,-0.188163266,0.2651
ATO,0.115084764,0.820092173,0.052804977,0.243133351,0.802368343,1.8412323,-0.896573186,-0.131788954,0.1712
ANSS,0.109397584,0.834806179,0.019342023,0.293538004,0.910718799,2.074271441,-0.923102915,-0.133975908,0.2576
CCI,0.163114984,0.853145363,0.036822505,0.219133854,0.728136241,1.72548914,-0.810886323,-0.109543465,0.2713
FDS,0.132726042,0.821320478,0.027191347,0.261616439,0.8352198,1.856171131,-0.900143921,-0.141308904,0.1749
POOL,0.192670926,0.812040971,0.041938658,0.318452865,1.028220296,2.337269068,-1.01739645,-0.149187475,0.2739
DD,0.118525427,0.841145026,0.028358428,0.283425301,0.758169413,1.650132656,-0.777186751,-0.152200639,0.1703
ANET,0.145500986,0.868373291,0.028625954,0.262373328,0.691258848,1.609478116,-0.724097788,-0.163795054,0.4742
RVTY,0.129699804,0.804978071,0.019950711,0.327431709,0.876771152,1.851069093,-0.847326458,-0.151099816,0.3766
CAT,0.1062591,0.889969264,0.057576016,0.28484571,0.823855579,1.921849847,-0.885724604,-0.207067341,0.2619
VLO,0.228138189,0.853267115,0.235811811,0.233142182,0.816588402,1.857646823,-0.873735964,-0.150293753,0.2884
TXN,0.110915812,0.893118585,0.052816414,0,0,0,0,0,0.2238
F,0.269977256,0.851974128,0.150248759,0.262434244,0.795351803,1.762178183,-0.840662897,-0.193038791,0.3245
DLTR,0.230254689,0.835254867,0.048444716,0.278012067,0.782733858,1.704674125,-0.816881418,-0.170661971,0.3223
GS,0.123557117,0.885230695,0.063871085,0.276725709,0.860764563,1.942508936,-0.999571919,-0.130659461,0.2154
PCG,0.136319086,0.853222999,0.05148395,0.262161791,0.710345685,1.681501269,-0.780061483,-0.08408504,0.2165
DRI,0.199610686,0.823173181,0.054242569,-0.065991096,0.344881326,0.792542517,-0.22175999,-0.101907618,0.1745
JPM,0.065780225,0.933177278,0.115740741,0.204444945,0.734328806,1.635318995,-0.826706827,-0.113335185,0.1606
GILD,0.088087275,0.882440102,0.055455711,0.265277982,0.837018192,1.905627728,-0.948792338,-0.176743507,0.1965
AEP,0.13066697,0.852417744,0.05553423,0.247057915,0.793019712,1.872646451,-0.903519273,-0.130419523,0.2036
NTRS,0.138752583,0.815943042,0.075126174,0.25241062,0.749886215,1.760204196,-0.831692636,-0.106662124,0.3608
WAB,0.089288776,0.82661856,0.03815609,0.319376796,0.956781328,2.181010485,-1.030631542,-0.203128532,0.2014
PG,0.049143785,0.927370136,0.040930606,0.266134411,0.742514193,1.836165905,-0.821513236,-0.115980014,0.1379
GL,0.112689725,0.805936861,0.080784319,0.313717335,1.007221341,2.212034941,-1.035058022,-0.171971962,0.1514
DVA,0.246545553,0.794035571,0.05954487,0.181321815,0.690934479,1.586927652,-0.762984216,-0.125490665,0.4545
BKR,0.13367764,0.846920946,0.048014223,0.303274959,0.847936213,1.965506077,-0.881286442,-0.150412291,0.2193
CME,0.080614041,0.874029684,0.039284874,0.227954283,0.807109773,1.843080044,-0.848281562,-0.112061478,0.1531
FI,0.084589859,0.871969035,0.039623746,0.312026173,0.931484759,2.03051281,-0.962146699,-0.12193194,0.1771
CMI,0.110867686,0.842272244,0.090073106,0.297095329,0.841409504,1.856348872,-0.849637926,-0.163392887,0.2208
APH,0.082719791,0.859736888,0.03651949,0.283659071,0.70639801,1.673595786,-0.822966754,-0.15867874,0.1765
AEE,0.120606619,0.827919185,0.054775102,0.097939998,0.561536193,1.140777826,-0.531210899,-0.09821935,0.1994
ISRG,0.109640432,0.882493031,0.015327602,0.280470073,0.747537613,1.683553219,-0.790115893,-0.162534714,0.2988
LLY,0.066206719,0.945012844,0.009012647,0.319000334,1.055601835,2.358482361,-1.084403515,-0.206910491,0.3397
FRT,0.136428209,0.794173828,0.036410367,0.131246343,0.776157856,1.757033229,-0.834639609,-0.138710722,0.2061
IFF,0.178130261,0.824062847,0.000844832,0.260222316,0.953568637,2.08667326,-1.036491752,-0.215785384,0.458
REG,0.123094216,0.807737881,0.034289482,0.210636139,0.775875509,1.807229519,-0.845032215,-0.144721448,0.186
IEX,0.142271381,0.816366235,0.041855144,0.274861842,0.822051883,1.873379707,-0.897481382,-0.160474077,0.1952
MHK,0.231119157,0.780653895,0,0.226185337,0.695456147,1.746284962,-0.808074653,-0.180945352,0.3042
SEE,0.295698388,0.777962758,0.062928722,0.265542567,0.731788158,1.666306853,-0.789895535,-0.132156864,0.3568
MKTX,0.252703584,0.797700557,0.029012152,0.267224133,0.745534003,1.762671351,-0.815939724,-0.126807094,0.3706
GOOG,0.077066248,0.980960439,0.039471712,0.223372087,0.753915608,1.644582033,-0.741062522,-0.120181233,0.3037
HSIC,0.149282805,0.796385834,0.054233014,0.30739966,0.891096652,2.058376551,-0.900677264,-0.14221929,0.1715
EG,0.148115055,0.820509675,0.142418758,0.222446978,0.72123909,1.649611712,-0.789841056,-0.088863589,0.2149
EA,0.155574149,0.847056208,0.027918004,0.258629143,0.714782417,1.674965739,-0.784325361,-0.138849959,0.2187
SBUX,0.111862064,0.889498249,0.034228187,0.259342015,0.90541172,2.031309128,-0.965612054,-0.175630748,0.1724
NUE,0.11503643,0.849936863,0.127811185,0.215922937,0.73170197,1.753814459,-0.890430868,-0.11655549,0.2859
KMX,0.262235724,0.804454324,0.043539324,0.247041538,0.759856761,1.773352385,-0.853450775,-0.116009839,0.3575
ECL,0.075141098,0.859438143,0.024336407,0.243908197,0.661682487,1.611393213,-0.75734365,-0.148574263,0.1555
BA,0.171014269,0.888721422,0,0.250473499,0.844742179,1.8665905,-0.878179073,-0.165044814,0.2726
EFX,0.129601984,0.831586162,0.023202863,0.270247728,0.833481014,1.799665928,-0.905958951,-0.135503516,0.2852
EXC,0.11058579,0.851014918,0.05381506,0.249358237,0.966194928,2.244416714,-1.06361568,-0.156875238,0.1755
MRNA,0.232633896,0.83784992,0,0,0,0,0,0,0.4666
BXP,0.191508621,0.798959852,0.074417763,0.219448388,0.725588262,1.686282873,-0.815386832,-0.176776558,0.345
ORLY,0.135485433,0.864286691,0.039334497,0.248424172,0.709596872,1.650269508,-0.766349018,-0.153513581,0.2148
CAG,0.190348573,0.812855047,0.081081083,0.277761042,0.862336218,2.016335011,-0.919027865,-0.173523024,0.1921
GEN,0.110939084,0.810326596,0.119047619,0.322170913,0.978258729,2.082454443,-0.938290298,-0.179022253,0.2821
HPE,0.166087792,0.827812545,0.052096569,0.312607557,1.170211673,2.449208021,-1.193949223,-0.16280748,0.2666
TER,0.203243814,0.812883201,0.024658489,0.22704871,0.788858235,1.710644484,-0.808770776,-0.101104774,0.2964
IT,0.125752606,0.842709616,0.029366303,0.245597899,0.701124489,1.57660532,-0.738547683,-0.082728758,0.1824
NWS,0.137720124,0.810863142,0.011659193,0.228754267,0.64342916,1.42668581,-0.686995506,-0.105277292,0.2349
WTW,0.132178108,0.833730457,0.040500702,0.290406138,0.929200411,1.994236231,-0.927695572,-0.164214313,0.2876
CSCO,0.087287841,0.909996486,0.057735851,0.270182729,0.766641021,1.703397751,-0.781770408,-0.107723773,0.1695
SNPS,0.105127129,0.874126598,0.01341473,0.266799986,0.780686617,1.773885369,-0.829198897,-0.163270697,0.2321
CINF,0.088380635,0.818608547,0.106069712,0.275993258,0.88989526,1.918492675,-0.896486998,-0.210191816,0.2138
CSX,0.137448546,0.865480162,0.062232467,0.218517244,0.729103804,1.624206543,-0.730174184,-0.132805794,0.1956
BF.B,0.098277217,0.83931975,0.027247956,0.340670735,0.976317704,2.101992607,-0.988720179,-0.142972246,0.2309
SWK,0.192655263,0.812838308,0,0.250436515,0.692443013,1.566529036,-0.729730189,-0.14024727,0.2959
PTC,0.126913221,0.82302529,0.013834123,0.307090789,0.860502541,1.943712473,-0.859043479,-0.129810154,0.1965
FOX,0.091079653,0.815655922,0.071631201,0.222306788,0.696684659,1.591591597,-0.73416543,-0.129009694,0.2251
AMP,0.091243887,0.845273379,0.062405966,0.342275888,0.934479177,2.162211657,-1.020928264,-0.139060676,0.1946
STT,0.138283921,0.828408774,0.102313702,0.294499546,0.806228399,1.818946004,-0.890435755,-0.085940681,0.313
AXP,0.084370719,0.887050371,0.069668647,0.243799433,0.849143803,1.89066577,-0.894771039,-0.136923909,0.211
PANW,0.229890471,0.873186593,0.00543388,0.233196229,0.710720062,1.608286262,-0.72060293,-0.126006573,0.4235
BBWI,0.303909551,0.791427848,0.095569622,0.315820783,0.920050979,2.014185667,-0.974754691,-0.170290142,0.3598
CRM,0.098640379,0.908411993,0.007707949,0.281351924,0.748907685,1.711035967,-0.800103247,-0.11224293,0.2297
CMG,0.18318981,0.863839233,0.020211132,0.231536344,0.748904884,1.725972176,-0.834241331,-0.129424006,0.268
YUM,0.115110028,0.84708918,0.041557198,0.220775113,0.655211151,1.488360286,-0.664815307,-0.085087679,0.1538
EMN,0.150645701,0.799583114,0.06502036,0.235812381,0.776106775,1.794036627,-0.844233632,-0.121125199,0.2695
UNP,0.081114066,0.89247138,0.048773586,0.247467399,0.635396898,1.591837525,-0.737730622,-0.109256916,0.2321
TRMB,0.11802801,0.804500704,0.032603521,0.299584985,0.758677065,1.738932014,-0.793518066,-0.15490438,0.2645
KMB,0.104351848,0.85207761,0.042930546,0.276626676,0.870689332,2.061126471,-0.917818964,-0.136448637,0.1501
CLX,0.276354194,0.820135943,0.005305844,0.2960805,0.80809325,1.947450995,-0.885115325,-0.16913335,0.2551
HES,0.179372363,0.854686794,0.033174682,0.182437673,0.645373821,1.456448078,-0.623113394,-0.110615641,0.3028
FFIV,0.143724045,0.800148801,0.042479467,0.181714475,0.718787551,1.556648135,-0.6994133,-0.081724957,0.2109
SWKS,0.208792354,0.814963636,0.069283279,0.303480715,1.056978583,2.308218241,-1.141874433,-0.238342643,0.2699
BMY,0.126925803,0.885831312,0.074399088,0.304873705,0.981212318,2.193560839,-1.076515675,-0.185984001,0.2035
PYPL,0.287206134,0.865077116,0.060820621,0.232239574,0.747698069,1.635073185,-0.739759684,-0.103325821,0.3832
JNPR,0.218443673,0.79806573,0.04099888,0.323925704,0.894334674,2.12022233,-0.929629028,-0.145437419,0.2643
EQIX,0.079163113,0.871650061,0.012172013,0.250293851,0.880907714,1.931778312,-0.916026056,-0.190515861,0.2424
FSLR,0.416453319,0.817084461,0.031488066,0.21622014,0.718286455,1.61653161,-0.698881209,-0.178828925,0.4196
SHW,0.113674713,0.868522256,0.036705844,0.223786458,0.76936698,1.871328235,-0.879112959,-0.18862766,0.1982
LMT,0.106366641,0.886753381,0.06135025,0.262198597,0.742142975,1.652299643,-0.752416968,-0.066179499,0.217
AMGN,0.095096571,0.896737233,0.051086873,0.281955481,0.979414165,2.190719128,-1.060687423,-0.169576719,0.2251
SNA,0.088830869,0.814990518,0.068766942,0.265139401,0.700247288,1.656356215,-0.761419713,-0.137483045,0.2069
TGT,0.219569686,0.85956896,0.066454257,0.270793051,0.928423822,2.029395342,-1.027528524,-0.189754009,0.2349
FMC,0.32203126,0.78943448,0.086417405,0.27737394,0.89939183,2.142758846,-0.981657863,-0.151416212,0.4153
BBY,0.211778425,0.815209531,0.088833283,0.24047181,0.616690099,1.395576954,-0.703957438,-0.127172813,0.2294
CDW,0.093573433,0.839434384,0.037652908,0.290359735,0.847415626,1.978913903,-0.959690869,-0.127738103,0.1837
V,0.069218476,0.939512021,0.034110941,0.210095391,0.770810902,1.643183947,-0.773235917,-0.07485915,0.1443
COP,0.084286988,0.894907929,0.078025341,0.241412506,0.831852973,1.833545089,-0.860943496,-0.147434458,0.2499
LULU,0.335137995,0.859849529,0.019602577,0.269707799,0.739631772,1.651209235,-0.767008543,-0.147035018,0.2986
TDY,0.119549759,0.823204551,0.043666511,0.326220483,0.888636649,1.95876646,-0.939085424,-0.173416659,0.2161
WDC,0.281899438,0.814788985,0,0.249276862,0.838988245,1.901474714,-0.890816689,-0.164213717,0.3747
HWM,0.118521599,0.827288779,0.031650806,0.253029644,0.787391067,1.757950425,-0.738764226,-0.210610449,0.1837
VTRS,0.147199072,0.8067755,0.164858996,0.293771148,0.89988941,2.062772989,-0.958365381,-0.148646086,0.2402
COO,0.125163307,0.820455264,0.01656296,0.289728165,0.740894854,1.784922838,-0.8402192,-0.13269724,0.1971
SCHW,0.115546412,0.883488509,0.054280506,0.256429046,0.804525793,1.871508956,-0.930835307,-0.145849541,0.3503
SLB,0.114651173,0.875501309,0.051388629,0.31155923,1.07727325,2.510144472,-1.157063365,-0.223007634,0.2926
XEL,0.164574734,0.844582585,0.052809748,0.224257007,0.744218886,1.764671922,-0.823306978,-0.107219003,0.1912
DHR,0.08440783,0.896312195,0.040900314,0.295565605,0.834328949,1.903985143,-0.879223764,-0.133555904,0.2319
UHS,0.191992308,0.799129889,0.073676906,0.273800671,0.965839326,2.08351922,-1.001173735,-0.159117803,0.236
WY,0.097144076,0.831046861,0.028439154,0.257129192,0.913051605,2.124421597,-0.96605438,-0.180277795,0.1611
NKE,0.145637329,0.900345902,0.030167293,0.26532802,0.764648318,1.742833972,-0.837330043,-0.110996664,0.2321
JCI,0.132509253,0.84624049,0.058474916,0.183626086,0.644156992,1.509780169,-0.723306656,-0.139300689,0.2436
OKE,0.177803838,0.849484124,0.083451201,0.293206841,0.867311597,1.962226272,-0.90902698,-0.153737321,0.2078
DG,0.399316795,0.83656743,0.082621794,0.208615214,0.730419338,1.595491767,-0.759313583,-0.136394784,0.3792
QRVO,0.262944213,0.797539259,0,0.222579345,0.749654055,1.788679361,-0.788089693,-0.11223916,0.2799
MSCI,0.087831877,0.851244869,0.02372371,0.207212731,0.696883976,1.727321386,-0.79937607,-0.15727438,0.2423
CFG,0.244177395,0.809314325,0.156748362,0.244942516,0.794042885,1.778149962,-0.887970328,-0.146399125,0.3518
FE,0.129124801,0.827952435,0.026618101,0.197812885,0.731103063,1.70748198,-0.837967515,-0.121848226,0.1979
ES,0.156034398,0.826266774,0.059795294,0.237568513,0.777062058,1.750374913,-0.792042255,-0.151831403,0.254
GRMN,0.074266316,0.831260825,0.046088903,0.282248974,0.992764652,2.222136736,-1.058778644,-0.195368901,0.1542
ADSK,0.121977809,0.85480643,0.01976514,0,0,0,0,0,0.2463
GE,0.087111835,0.890727388,0.084409313,0.296681255,0.913005352,2.052773714,-0.954092681,-0.182599127,0.2521
GPN,0.134267076,0.839998353,0.029489395,0.276646107,0.892884195,2.00012207,-0.914675236,-0.118074052,0.2881
SYY,0.107304836,0.845432907,0.053558109,0.258854508,0.798985541,1.874715805,-0.840083539,-0.141231537,0.1724
KR,0.131643283,0.843068054,0.051059948,0.33061704,1.044596791,2.303604603,-1.104147196,-0.247487128,0.1792
PSX,0.141586628,0.859414511,0.144173155,0.219160974,0.77721709,1.760930181,-0.793014109,-0.153935015,0.2269
CB,0.085832938,0.879422143,0.07775901,0.228265479,0.771274507,1.728660941,-0.822927177,-0.121258818,0.2027
EXPE,0.355803937,0.818328434,0.049502402,0.2718665,0.762580872,1.786310434,-0.823658168,-0.149907038,0.4247
PNW,0.146090227,0.795674805,0.058491901,0.253979355,0.892747223,1.917518377,-0.892597735,-0.167753801,0.1896
EBAY,0.199617819,0.829256285,0.059824785,0.177066103,0.5914886,1.378321052,-0.690149009,-0.082428277,0.2996
PEG,0.107881295,0.842517219,0.089803858,0.232619867,0.842330813,1.895875692,-0.957874417,-0.177660391,0.194
NFLX,0.26725085,0.905859259,0.022901637,0.287603348,0.827091396,1.978001833,-0.924075902,-0.144998297,0.4202
FIS,0.155796383,0.84327749,0,0.262608677,0.758780718,1.710981846,-0.809643447,-0.122468986,0.2575
STZ,0.110453869,0.854901245,0.035362319,0.271993726,0.91423136,2.002271652,-1.00666678,-0.174903914,0.1897
ALB,0.417958398,0.814604051,0.242248549,0.245840356,0.828970313,1.945807695,-0.941085398,-0.107196346,0.3987
ARE,0.130995798,0.822776942,0.013508105,0.221479326,0.714481711,1.67638886,-0.791546643,-0.111004069,0.2813
ODFL,0.124485244,0.853519019,0.028963222,0.242468938,0.744454741,1.611276627,-0.720202923,-0.145898625,0.2823
D,0.146915617,0.849919293,0.045058772,0.256763697,0.963325679,2.264890194,-1.00298059,-0.210685402,0.2417
PNR,0.142427083,0.803466281,0.050659716,0.192379132,0.704120338,1.694599748,-0.789562404,-0.134682059,0.2404
PNC,0.11007435,0.857807768,0.118992181,0.314219356,0.841671944,1.947159886,-0.960250616,-0.094329834,0.253
